"5","0"
"9","1"
"2","2"
"0","3"
"4","4"
"9","5"
"4","6"
"9","7"
"3","8"
"8","9"
"5","10"
"8","11"
"3","12"
"3","13"
"2","14"
"9","15"
"7","16"
"6","17"
"2","18"
"1","19"
"4","20"
"6","21"
"5","22"
"5","23"
"4","24"
"6","25"
"5","26"
"3","27"
"0","28"
"6","29"
"2","30"
"5","31"
"1","32"
"2","33"
"3","34"
"8","35"
"2","36"
"7","37"
"4","38"
"9","39"
"0","40"
"7","41"
"7","42"
"8","43"
"2","44"
"8","45"
"6","46"
"1","47"
"9","48"
"9","49"
"3","50"
"7","51"
"6","52"
"8","53"
"5","54"
"8","55"
"3","56"
"0","57"
"0","58"
"4","59"
"9","60"
"6","61"
"2","62"
"3","63"
"3","64"
"9","65"
"6","66"
"9","67"
"8","68"
"2","69"
"2","70"
"0","71"
"3","72"
"1","73"
"9","74"
"0","75"
"3","76"
"9","77"
"1","78"
"1","79"
"0","80"
"3","81"
"3","82"
"2","83"
"3","84"
"5","85"
"6","86"
"8","87"
"6","88"
"1","89"
"5","90"
"9","91"
"1","92"
"5","93"
"6","94"
"1","95"
"8","96"
"5","97"
"0","98"
"1","99"
"0","100"
"4","101"
"4","102"
"0","103"
"2","104"
"1","105"
"5","106"
"5","107"
"4","108"
"2","109"
"7","110"
"6","111"
"3","112"
"3","113"
"1","114"
"1","115"
"6","116"
"2","117"
"7","118"
"9","119"
"8","120"
"7","121"
"8","122"
"8","123"
"2","124"
"0","125"
"1","126"
"0","127"
"7","128"
"2","129"
"3","130"
"5","131"
"9","132"
"0","133"
"1","134"
"8","135"
"8","136"
"4","137"
"2","138"
"4","139"
"5","140"
"6","141"
"1","142"
"6","143"
"0","144"
"4","145"
"8","146"
"4","147"
"6","148"
"9","149"
"5","150"
"7","151"
"4","152"
"0","153"
"0","154"
"7","155"
"2","156"
"1","157"
"0","158"
"3","159"
"4","160"
"3","161"
"1","162"
"8","163"
"3","164"
"3","165"
"8","166"
"4","167"
"6","168"
"4","169"
"7","170"
"7","171"
"9","172"
"9","173"
"6","174"
"3","175"
"3","176"
"0","177"
"3","178"
"5","179"
"2","180"
"4","181"
"3","182"
"0","183"
"8","184"
"6","185"
"6","186"
"8","187"
"5","188"
"3","189"
"2","190"
"4","191"
"1","192"
"2","193"
"0","194"
"5","195"
"0","196"
"2","197"
"1","198"
"8","199"
"1","200"
"1","201"
"0","202"
"1","203"
"2","204"
"6","205"
"9","206"
"4","207"
"0","208"
"7","209"
"1","210"
"3","211"
"9","212"
"9","213"
"8","214"
"8","215"
"0","216"
"3","217"
"2","218"
"0","219"
"9","220"
"7","221"
"4","222"
"4","223"
"9","224"
"9","225"
"2","226"
"8","227"
"9","228"
"6","229"
"5","230"
"1","231"
"2","232"
"1","233"
"8","234"
"2","235"
"7","236"
"2","237"
"0","238"
"9","239"
"0","240"
"4","241"
"3","242"
"1","243"
"4","244"
"4","245"
"7","246"
"7","247"
"3","248"
"4","249"
"9","250"
"8","251"
"6","252"
"7","253"
"4","254"
"7","255"
"3","256"
"9","257"
"8","258"
"6","259"
"1","260"
"6","261"
"6","262"
"3","263"
"1","264"
"5","265"
"9","266"
"3","267"
"0","268"
"8","269"
"1","270"
"0","271"
"6","272"
"5","273"
"3","274"
"3","275"
"5","276"
"6","277"
"1","278"
"0","279"
"7","280"
"6","281"
"4","282"
"4","283"
"6","284"
"9","285"
"4","286"
"6","287"
"9","288"
"2","289"
"2","290"
"0","291"
"1","292"
"2","293"
"0","294"
"5","295"
"9","296"
"5","297"
"8","298"
"7","299"
"6","300"
"3","301"
"6","302"
"0","303"
"5","304"
"8","305"
"6","306"
"7","307"
"9","308"
"9","309"
"6","310"
"9","311"
"4","312"
"9","313"
"9","314"
"1","315"
"2","316"
"4","317"
"2","318"
"8","319"
"9","320"
"8","321"
"6","322"
"4","323"
"2","324"
"9","325"
"1","326"
"4","327"
"6","328"
"4","329"
"6","330"
"9","331"
"0","332"
"7","333"
"3","334"
"8","335"
"4","336"
"3","337"
"0","338"
"9","339"
"8","340"
"4","341"
"1","342"
"6","343"
"5","344"
"6","345"
"5","346"
"9","347"
"6","348"
"3","349"
"5","350"
"0","351"
"0","352"
"1","353"
"9","354"
"8","355"
"6","356"
"1","357"
"6","358"
"5","359"
"3","360"
"5","361"
"5","362"
"5","363"
"5","364"
"2","365"
"5","366"
"5","367"
"1","368"
"4","369"
"5","370"
"4","371"
"4","372"
"2","373"
"6","374"
"9","375"
"6","376"
"3","377"
"9","378"
"1","379"
"3","380"
"4","381"
"7","382"
"2","383"
"4","384"
"2","385"
"4","386"
"0","387"
"0","388"
"3","389"
"5","390"
"5","391"
"1","392"
"7","393"
"0","394"
"4","395"
"2","396"
"7","397"
"3","398"
"3","399"
"5","400"
"1","401"
"1","402"
"4","403"
"7","404"
"7","405"
"4","406"
"6","407"
"5","408"
"9","409"
"8","410"
"2","411"
"1","412"
"1","413"
"2","414"
"6","415"
"4","416"
"1","417"
"8","418"
"9","419"
"4","420"
"8","421"
"2","422"
"7","423"
"6","424"
"3","425"
"5","426"
"4","427"
"4","428"
"5","429"
"2","430"
"4","431"
"3","432"
"1","433"
"4","434"
"6","435"
"6","436"
"5","437"
"7","438"
"1","439"
"1","440"
"8","441"
"3","442"
"2","443"
"7","444"
"3","445"
"9","446"
"5","447"
"4","448"
"0","449"
"2","450"
"0","451"
"5","452"
"7","453"
"4","454"
"9","455"
"4","456"
"5","457"
"2","458"
"0","459"
"9","460"
"4","461"
"2","462"
"0","463"
"7","464"
"7","465"
"1","466"
"6","467"
"7","468"
"1","469"
"0","470"
"7","471"
"6","472"
"3","473"
"4","474"
"2","475"
"9","476"
"7","477"
"7","478"
"1","479"
"5","480"
"6","481"
"8","482"
"4","483"
"7","484"
"7","485"
"7","486"
"5","487"
"9","488"
"4","489"
"1","490"
"1","491"
"1","492"
"1","493"
"3","494"
"6","495"
"7","496"
"1","497"
"9","498"
"7","499"
"0","500"
"8","501"
"2","502"
"2","503"
"6","504"
"8","505"
"5","506"
"2","507"
"5","508"
"2","509"
"3","510"
"7","511"
"6","512"
"2","513"
"1","514"
"5","515"
"2","516"
"7","517"
"1","518"
"2","519"
"5","520"
"0","521"
"1","522"
"4","523"
"4","524"
"4","525"
"2","526"
"9","527"
"3","528"
"6","529"
"7","530"
"8","531"
"0","532"
"4","533"
"6","534"
"9","535"
"1","536"
"4","537"
"5","538"
"8","539"
"8","540"
"6","541"
"4","542"
"4","543"
"1","544"
"7","545"
"3","546"
"4","547"
"7","548"
"0","549"
"3","550"
"0","551"
"1","552"
"0","553"
"5","554"
"6","555"
"2","556"
"4","557"
"0","558"
"1","559"
"1","560"
"4","561"
"7","562"
"4","563"
"2","564"
"6","565"
"4","566"
"5","567"
"4","568"
"6","569"
"6","570"
"9","571"
"8","572"
"4","573"
"9","574"
"7","575"
"6","576"
"3","577"
"2","578"
"7","579"
"4","580"
"2","581"
"1","582"
"9","583"
"2","584"
"2","585"
"4","586"
"4","587"
"4","588"
"1","589"
"5","590"
"1","591"
"0","592"
"3","593"
"1","594"
"9","595"
"5","596"
"8","597"
"0","598"
"4","599"
"9","600"
"7","601"
"6","602"
"1","603"
"2","604"
"4","605"
"3","606"
"3","607"
"9","608"
"5","609"
"2","610"
"0","611"
"0","612"
"0","613"
"3","614"
"1","615"
"0","616"
"7","617"
"1","618"
"4","619"
"3","620"
"8","621"
"5","622"
"6","623"
"2","624"
"3","625"
"8","626"
"8","627"
"9","628"
"2","629"
"7","630"
"6","631"
"3","632"
"0","633"
"8","634"
"9","635"
"9","636"
"6","637"
"9","638"
"7","639"
"2","640"
"6","641"
"9","642"
"8","643"
"8","644"
"1","645"
"2","646"
"9","647"
"2","648"
"5","649"
"9","650"
"2","651"
"9","652"
"6","653"
"5","654"
"9","655"
"6","656"
"6","657"
"4","658"
"3","659"
"6","660"
"6","661"
"9","662"
"6","663"
"8","664"
"3","665"
"7","666"
"1","667"
"0","668"
"9","669"
"7","670"
"8","671"
"0","672"
"5","673"
"5","674"
"5","675"
"7","676"
"9","677"
"4","678"
"9","679"
"8","680"
"1","681"
"0","682"
"1","683"
"4","684"
"2","685"
"4","686"
"3","687"
"1","688"
"1","689"
"9","690"
"3","691"
"0","692"
"4","693"
"6","694"
"4","695"
"1","696"
"8","697"
"9","698"
"0","699"
"0","700"
"2","701"
"3","702"
"1","703"
"6","704"
"2","705"
"9","706"
"9","707"
"5","708"
"1","709"
"3","710"
"3","711"
"7","712"
"9","713"
"1","714"
"8","715"
"3","716"
"8","717"
"7","718"
"2","719"
"7","720"
"9","721"
"5","722"
"3","723"
"2","724"
"1","725"
"4","726"
"7","727"
"8","728"
"0","729"
"6","730"
"3","731"
"6","732"
"7","733"
"9","734"
"2","735"
"6","736"
"0","737"
"8","738"
"0","739"
"8","740"
"3","741"
"8","742"
"9","743"
"5","744"
"0","745"
"2","746"
"1","747"
"8","748"
"1","749"
"3","750"
"2","751"
"6","752"
"5","753"
"3","754"
"1","755"
"6","756"
"3","757"
"2","758"
"3","759"
"7","760"
"9","761"
"6","762"
"4","763"
"5","764"
"2","765"
"4","766"
"4","767"
"6","768"
"5","769"
"3","770"
"3","771"
"3","772"
"6","773"
"2","774"
"6","775"
"4","776"
"3","777"
"2","778"
"0","779"
"5","780"
"5","781"
"9","782"
"0","783"
"4","784"
"3","785"
"7","786"
"2","787"
"0","788"
"2","789"
"8","790"
"3","791"
"5","792"
"7","793"
"6","794"
"3","795"
"8","796"
"2","797"
"2","798"
"7","799"
"8","800"
"9","801"
"2","802"
"0","803"
"9","804"
"0","805"
"6","806"
"2","807"
"0","808"
"3","809"
"9","810"
"6","811"
"3","812"
"7","813"
"0","814"
"6","815"
"8","816"
"8","817"
"1","818"
"4","819"
"7","820"
"0","821"
"5","822"
"7","823"
"0","824"
"7","825"
"2","826"
"2","827"
"9","828"
"5","829"
"7","830"
"5","831"
"0","832"
"1","833"
"3","834"
"9","835"
"0","836"
"1","837"
"6","838"
"4","839"
"3","840"
"1","841"
"5","842"
"3","843"
"5","844"
"7","845"
"8","846"
"6","847"
"8","848"
"3","849"
"3","850"
"6","851"
"1","852"
"7","853"
"7","854"
"0","855"
"7","856"
"3","857"
"0","858"
"3","859"
"3","860"
"4","861"
"9","862"
"8","863"
"2","864"
"1","865"
"7","866"
"9","867"
"6","868"
"6","869"
"2","870"
"0","871"
"0","872"
"1","873"
"1","874"
"7","875"
"9","876"
"1","877"
"1","878"
"3","879"
"6","880"
"5","881"
"4","882"
"0","883"
"9","884"
"8","885"
"9","886"
"7","887"
"8","888"
"8","889"
"5","890"
"1","891"
"5","892"
"4","893"
"0","894"
"4","895"
"0","896"
"0","897"
"6","898"
"5","899"
"0","900"
"7","901"
"9","902"
"5","903"
"2","904"
"3","905"
"2","906"
"8","907"
"9","908"
"9","909"
"2","910"
"4","911"
"7","912"
"7","913"
"2","914"
"3","915"
"4","916"
"2","917"
"1","918"
"3","919"
"2","920"
"1","921"
"4","922"
"7","923"
"7","924"
"5","925"
"0","926"
"2","927"
"3","928"
"5","929"
"3","930"
"0","931"
"0","932"
"4","933"
"2","934"
"9","935"
"0","936"
"7","937"
"4","938"
"5","939"
"9","940"
"1","941"
"6","942"
"4","943"
"5","944"
"6","945"
"5","946"
"6","947"
"5","948"
"5","949"
"3","950"
"8","951"
"4","952"
"7","953"
"3","954"
"0","955"
"0","956"
"4","957"
"5","958"
"2","959"
"9","960"
"9","961"
"7","962"
"4","963"
"6","964"
"3","965"
"0","966"
"2","967"
"8","968"
"4","969"
"2","970"
"6","971"
"4","972"
"9","973"
"4","974"
"0","975"
"5","976"
"1","977"
"9","978"
"5","979"
"5","980"
"8","981"
"5","982"
"9","983"
"3","984"
"8","985"
"3","986"
"4","987"
"0","988"
"8","989"
"2","990"
"5","991"
"8","992"
"3","993"
"9","994"
"4","995"
"5","996"
"3","997"
"6","998"
"5","999"
"8","1000"
"6","1001"
"5","1002"
"5","1003"
"6","1004"
"6","1005"
"4","1006"
"3","1007"
"8","1008"
"1","1009"
"4","1010"
"1","1011"
"5","1012"
"7","1013"
"2","1014"
"8","1015"
"7","1016"
"8","1017"
"1","1018"
"4","1019"
"3","1020"
"2","1021"
"1","1022"
"4","1023"
"5","1024"
"8","1025"
"0","1026"
"5","1027"
"8","1028"
"0","1029"
"2","1030"
"5","1031"
"7","1032"
"1","1033"
"9","1034"
"3","1035"
"6","1036"
"3","1037"
"4","1038"
"0","1039"
"0","1040"
"9","1041"
"5","1042"
"8","1043"
"9","1044"
"4","1045"
"5","1046"
"0","1047"
"8","1048"
"9","1049"
"0","1050"
"9","1051"
"6","1052"
"3","1053"
"7","1054"
"7","1055"
"4","1056"
"2","1057"
"6","1058"
"0","1059"
"3","1060"
"3","1061"
"6","1062"
"1","1063"
"1","1064"
"4","1065"
"1","1066"
"5","1067"
"2","1068"
"6","1069"
"1","1070"
"1","1071"
"3","1072"
"1","1073"
"2","1074"
"3","1075"
"3","1076"
"8","1077"
"5","1078"
"1","1079"
"8","1080"
"3","1081"
"4","1082"
"3","1083"
"8","1084"
"3","1085"
"4","1086"
"1","1087"
"3","1088"
"9","1089"
"7","1090"
"3","1091"
"1","1092"
"9","1093"
"5","1094"
"0","1095"
"9","1096"
"4","1097"
"2","1098"
"3","1099"
"0","1100"
"8","1101"
"7","1102"
"9","1103"
"8","1104"
"5","1105"
"9","1106"
"3","1107"
"6","1108"
"2","1109"
"9","1110"
"5","1111"
"8","1112"
"8","1113"
"2","1114"
"7","1115"
"1","1116"
"3","1117"
"7","1118"
"5","1119"
"7","1120"
"9","1121"
"6","1122"
"4","1123"
"2","1124"
"0","1125"
"7","1126"
"4","1127"
"0","1128"
"1","1129"
"9","1130"
"0","1131"
"5","1132"
"8","1133"
"7","1134"
"6","1135"
"9","1136"
"7","1137"
"1","1138"
"3","1139"
"0","1140"
"5","1141"
"6","1142"
"4","1143"
"5","1144"
"8","1145"
"9","1146"
"5","1147"
"2","1148"
"5","1149"
"2","1150"
"1","1151"
"5","1152"
"1","1153"
"4","1154"
"5","1155"
"6","1156"
"1","1157"
"5","1158"
"9","1159"
"2","1160"
"6","1161"
"8","1162"
"4","1163"
"4","1164"
"5","1165"
"2","1166"
"9","1167"
"0","1168"
"1","1169"
"3","1170"
"7","1171"
"1","1172"
"5","1173"
"3","1174"
"4","1175"
"7","1176"
"2","1177"
"6","1178"
"3","1179"
"8","1180"
"8","1181"
